1480,4.0769,1
1240,3.0,0
1190,3.6122,0
1340,3.7692,0
1500,4.1346,1
1450,3.875,1
1350,4.0833,0
1260,4.0179,1
1260,4.0179,1
1490,4.1458,1
1490,4.1458,1
1490,4.1458,1
1490,4.1458,1
1400,4.2041,1
1450,4.0833,0
1450,4.0833,0
1130,3.4255,0
1530,4.3448,1
1530,4.3448,1
1460,4.2292,1
1490,4.3276,1
1270,4.1897,1
1380,3.9615,1
1600,4.4107,1
1470,4.06,1
1290,3.7455,0
1330,3.2294,0
1420,3.9,1
1420,4.2857,1
1280,3.7083,0
1280,3.9574,0
1400,3.4815,0
1500,4.1837,0
1380,3.7909,1
1450,3.3,1
1280,3.9574,0
1270,3.4286,0
1540,4.0417,1
1540,4.0417,1
1360,3.463,0
1500,4.1837,0
1410,3.4906,0
1450,4.1361,1
1330,3.9444,1
1240,3.8958,0
1420,3.8235,0
1280,3.8542,0
1480,4.32,0
1480,4.32,0
1320,3.4444,0
1540,4.32,1
1310,3.75,0
1290,3.6735,0
1550,4.0962,0
1550,4.0962,0
1480,4.0,0
1390,4.1071,1
1350,4.02,1
1310,3.75,0
1460,4.0185,1
1290,3.56,0
1260,3.8958,0
1520,4.1111,0
1530,4.3333,1
1580,4.0986,1
1580,4.0986,1
1580,4.0986,1
1580,4.0986,1
1500,3.9796,0
1450,3.64,0
1310,3.875,0
1390,3.6939,0
1590,4.3148,0
1530,4.4583,0
1510,4.0,1
1520,4.2857,1
1560,4.3137,0
1460,3.8431,0
1320,3.875,0
1480,3.875,0
1340,3.86,0
1260,3.78,0
1380,4.102,0
1400,4.0625,0
1440,4.24,0
1170,3.268,0
1500,4.32,1
1360,4.0,0
1550,4.3889,0
1340,3.8772,1
1540,4.0,1
1460,4.0526,0
1300,4.0638,0
1450,3.8654,0
1510,4.2041,1
1520,3.8333,0
1500,3.6042,0
